video,exercise,ELBOW_ANGLE_left_min,ELBOW_ANGLE_left_max,ELBOW_ANGLE_right_min,ELBOW_ANGLE_right_max,SHOULDER_SWING_left_min,SHOULDER_SWING_left_max,SHOULDER_SWING_right_min,SHOULDER_SWING_right_max,ELBOW_FLARE_left_min,ELBOW_FLARE_left_max,ELBOW_FLARE_right_min,ELBOW_FLARE_right_max,HIP_EXTENSION_left_min,HIP_EXTENSION_left_max,HIP_EXTENSION_right_min,HIP_EXTENSION_right_max,SHIN_ANGLE_left_min,SHIN_ANGLE_left_max,SHIN_ANGLE_right_min,SHIN_ANGLE_right_max,TORSO_SWING_left_min,TORSO_SWING_left_max,TORSO_SWING_right_min,TORSO_SWING_right_max,SHOULDER_ABDUCTION_left_min,SHOULDER_ABDUCTION_left_max,SHOULDER_ABDUCTION_right_min,SHOULDER_ABDUCTION_right_max,ELBOW_BEND_left_min,ELBOW_BEND_left_max,ELBOW_BEND_right_min,ELBOW_BEND_right_max,KNEE_ANGLE_left_min,KNEE_ANGLE_left_max,KNEE_ANGLE_right_min,KNEE_ANGLE_right_max,TORSO_STABILITY_left_min,TORSO_STABILITY_left_max,TORSO_STABILITY_right_min,TORSO_STABILITY_right_max,BODY_LINE_left_min,BODY_LINE_left_max,BODY_LINE_right_min,BODY_LINE_right_max,HIP_HIKE_left_min,HIP_HIKE_left_max,HIP_HIKE_right_min,HIP_HIKE_right_max,BODY_SWING_left_min,BODY_SWING_left_max,BODY_SWING_right_min,BODY_SWING_right_max,TORSO_LEAN_left_min,TORSO_LEAN_left_max,TORSO_LEAN_right_min,TORSO_LEAN_right_max,TORSO_ARCH_left_min,TORSO_ARCH_left_max,TORSO_ARCH_right_min,TORSO_ARCH_right_max,BACK_ANGLE_VERTICAL_left_min,BACK_ANGLE_VERTICAL_left_max,BACK_ANGLE_VERTICAL_right_min,BACK_ANGLE_VERTICAL_right_max,BACK_ANGLE_HORIZONTAL_left_min,BACK_ANGLE_HORIZONTAL_left_max,BACK_ANGLE_HORIZONTAL_right_min,BACK_ANGLE_HORIZONTAL_right_max,ELBOW_PIN_left_min,ELBOW_PIN_left_max,ELBOW_PIN_right_min,ELBOW_PIN_right_max
deadlift_14.mp4,deadlift,,,,,,,,,,,,,154.2210953187396,175.23355255905767,156.3574892114021,174.86772070970594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_15.mp4,deadlift,,,,,,,,,,,,,121.1009937553722,179.39720034536415,73.59459563368813,179.6726636754096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_16.mp4,deadlift,,,,,,,,,,,,,111.62608150501573,160.2329544506128,111.42463877017629,162.37743871251052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_17.mp4,deadlift,,,,,,,,,,,,,123.46065242322047,172.8725453657044,141.10928044566361,175.76394151899495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_18.mp4,deadlift,,,,,,,,,,,,,84.45471912405468,165.28323209515392,119.30708564986875,164.31955780513945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_19.mp4,deadlift,,,,,,,,,,,,,89.70207570436368,166.01021262714715,116.27198425543055,163.66404112345282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_2.mp4,deadlift,,,,,,,,,,,,,33.10394238640396,174.4815012836778,77.94142066267477,179.11564177190272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_20.mp4,deadlift,,,,,,,,,,,,,167.5257326526743,179.5163851699665,128.69580901198168,177.9756444099147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_21.mp4,deadlift,,,,,,,,,,,,,108.32707925776216,179.69855669250657,87.47174481068716,179.69391053744152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_22.mp4,deadlift,,,,,,,,,,,,,60.12294682927702,164.95928278593036,47.87267253067749,179.30903755870523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_23.mp4,deadlift,,,,,,,,,,,,,83.31539355806552,179.46714114385787,131.66791770113775,179.35746219065447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_24.mp4,deadlift,,,,,,,,,,,,,26.0706060889884,178.04463082706218,10.6610024932914,173.8047207024501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_25.mp4,deadlift,,,,,,,,,,,,,81.04739535293824,179.69401889897563,79.69481258283339,179.69200096002038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_26.mp4,deadlift,,,,,,,,,,,,,26.304496950580884,179.73489836534006,16.593804182252235,179.70748845291524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_27.mp4,deadlift,,,,,,,,,,,,,109.95803100844338,179.61866447809348,100.50667352043364,179.61172128149082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_28.mp4,deadlift,,,,,,,,,,,,,145.67548381581392,179.6503498551516,148.89898884947306,179.6262799365229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_29.mp4,deadlift,,,,,,,,,,,,,61.673898660670986,175.91977207109494,24.54341759126466,165.33398641211372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_3.mp4,deadlift,,,,,,,,,,,,,89.64473318206942,104.30925384200333,76.94782006405053,179.55320921789922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_30.mp4,deadlift,,,,,,,,,,,,,124.5311406750404,179.60627970136568,98.64740605386959,179.6339633415742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_31.mp4,deadlift,,,,,,,,,,,,,54.10049326016106,179.58631573320136,23.40100922107215,173.39442403795763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_32.mp4,deadlift,,,,,,,,,,,,,87.94206000526248,179.38956644436792,73.11003637973782,177.10700975810624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_4.mp4,deadlift,,,,,,,,,,,,,87.23290410720321,127.30702467588401,77.34419801560281,179.60857842396723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_5.mp4,deadlift,,,,,,,,,,,,,90.54037595914501,102.790620860375,76.76495051701463,179.61129552155734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_6.mp4,deadlift,,,,,,,,,,,,,119.40287176729215,179.6089850022266,73.56177908475259,173.67445345170313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_7.mp4,deadlift,,,,,,,,,,,,,53.99923311453325,156.14924029937558,63.03035142939172,179.65035305535807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_8.mp4,deadlift,,,,,,,,,,,,,61.533843192159615,170.99424069675132,64.99197914342814,179.54255795598965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadlift_9.mp4,deadlift,,,,,,,,,,,,,140.11690869670744,179.57723896351635,84.36026052321006,173.33487723186656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_1.mp4,bench press,3.7883307435034497,179.0124497798755,2.8403643523963993,178.8294987545669,,,,,6.625304919692559,179.04461743204658,2.1871564478990817,178.94812520641565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_10.mp4,bench press,26.3545109817245,178.15001825919128,23.10128041897925,146.27299179862254,,,,,26.03574988511607,169.36516818828025,53.57330391467771,167.072375767601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_11.mp4,bench press,34.042413438071016,178.5710920670503,1.3271311110320498,127.19608577278672,,,,,11.803105443135458,128.371342190505,0.4784998700825102,168.3984049235047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_12.mp4,bench press,12.067211849457385,179.49382120009628,168.5427134113861,179.25833342691382,,,,,0.7069555077184887,162.67684876824873,7.875421915281604,173.79105190947908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_2.MOV,bench press,,,0.4731429105614182,179.60886833191225,,,,,90.89952637900215,91.56706594710101,5.448608232850224,127.62387177866754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_3.MOV,bench press,1.7406608275036715,32.307818755388055,48.15856637860316,176.02589530855207,,,,,,,40.407899882951895,122.07391836971537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_4.MOV,bench press,10.146028164971318,179.48744946451825,16.369962864423933,179.47803109418084,,,,,3.6309790641735042,179.14754775311656,2.7784902213303337,178.68940616192876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_5.MOV,bench press,82.92804713098793,179.72942532273257,16.967961938219407,179.69035465282994,,,,,0.9565027521775008,157.417504958426,1.9274304226653716,159.25112041816806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_6.MOV,bench press,,,0.5518103460668294,179.58178076811623,,,,,,,3.092633835095471,145.66733766807235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_7.MOV,bench press,0.6164034183976047,179.6163963940863,135.2192462279991,179.32731960761035,,,,,10.82111683704045,169.77386625484192,0.700272054545015,89.77510360215504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_8.mp4,bench press,25.862607570317472,176.96817382250632,44.88698383132457,176.90496267820618,,,,,84.69607135438564,178.26626254385434,39.169948869752815,118.64810960042723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbp_9.mp4,bench press,12.709874503584306,176.2673745232781,94.72214061458023,164.00999463163393,,,,,48.37955939042925,177.05627009783038,36.47831323084329,115.91221657779862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_1.MOV,hammer curl,50.55242047371088,174.58547848888517,63.41375417342333,126.71755359585435,127.66065480382218,179.73708405657408,114.06045607300808,133.73560570156872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_10.mp4,hammer curl,53.83059755718399,166.3172041753451,82.92219948781546,122.15053476807374,115.17523812533783,179.7968123964111,168.9501845430023,172.64661203178835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_11.mp4,hammer curl,1.2454017861558173,179.4475740015884,7.925141437130282,178.2666914756515,132.36699171874972,179.70998666988137,166.40223789345063,177.5239750893874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_12.mp4,hammer curl,17.091692889428007,179.10084160041382,16.157355011012733,177.10602034079554,42.79745660277301,179.6035715715203,12.183444435957826,179.08726564744413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_13.mp4,hammer curl,2.293271584336203,173.28633483990703,26.37432065244045,177.45549074861066,168.7433437231545,178.41488129298273,167.19593563501297,179.7299607161869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_14.mp4,hammer curl,19.912747001235488,173.12889277380143,11.598602210837699,179.26453817672652,146.51433089391634,179.4025276122931,162.66789967146312,176.0583674701878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_15.mp4,hammer curl,13.259941286908852,175.87989098829033,22.129990062975384,179.35291071204406,168.5398472036417,176.6584807228323,170.39656128640345,178.41491817208927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_16.mp4,hammer curl,2.323943187647758,179.50046556887673,47.37931203050591,177.6088315797613,6.253733551161475,179.5985692763748,20.646238667423567,179.71806006654413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_17.mp4,hammer curl,4.800940330227543,179.34452214148868,0.8151970327716322,179.4362671670746,120.06176937382256,179.28821366984553,148.69862460420723,176.35663587300388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_18.mp4,hammer curl,5.639052588554719,179.44608120314155,5.716554247546591,179.42937744461278,166.67968907465402,179.68261121491415,153.97576262672305,176.35896097698392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_19.mp4,hammer curl,46.11588595646388,179.47564130072934,1.9288857451646546,179.5026392867776,169.41143370277896,179.66262006011308,159.95265124442724,177.31611873271137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_2.MOV,hammer curl,14.78874217819423,179.70603757459253,15.596822313788815,178.39374633862622,160.47468782027534,179.77730000165766,130.64443995135142,179.1453441796846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_3.MOV,hammer curl,2.6792734797534594,179.58853648013817,20.766773126344958,173.85061735297256,85.12804711064513,179.26994508885718,160.490415957832,179.80053313156364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_4.MOV,hammer curl,0.835657930718345,179.6143511408574,0.34457968921441107,179.64425099217303,160.5862310886869,178.92336838306463,165.3603662778914,179.7633451024048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_5.MOV,hammer curl,18.815728023756154,179.66621416618918,152.1209175107761,173.35814219744972,166.52885022440552,179.78109567028991,169.51844258939482,171.48121824611192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_6.MOV,hammer curl,7.4148020808609845,179.38532878221184,20.504474027753165,179.23931101959258,153.05803623181322,179.67833056423078,117.24516284255355,179.80849480015593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_7.MOV,hammer curl,0.3822626492549756,179.64407181749834,0.41176329571977616,179.62850285963944,140.27655003382674,179.0535773809705,163.84863083519366,179.58513545816905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_8.mp4,hammer curl,0.33320491954496045,178.98727975853734,27.509658516449974,176.47577576690824,171.54681977477387,179.76925363056074,162.31476474829495,175.31293956247927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammer curl_9.mp4,hammer curl,23.642507534095923,173.45362850724905,2.137808748358851,174.3922683143617,43.43488013326593,179.79156464538477,4.62879074869146,174.41647163737014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbell_Hip_Thrust_Tutorial__gluteworkout_AdobeExpress.mp4,hip thrust,,,,,,,,,,,,,53.38465189946487,161.75928608701517,78.72529000420988,115.5826580330759,0.36290869266166004,152.81082784250984,84.46218747953624,143.69964569813555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_1.MOV,hip thrust,,,,,,,,,,,,,6.861132428593627,175.6437931018368,5.2030349595281535,87.68349287578842,12.713355949275034,178.77830754525286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_10.mp4,hip thrust,,,,,,,,,,,,,73.0641384951282,179.60432488084103,100.17898192481412,179.23753958294384,8.125194396019827,22.799540950384817,5.4559178697490465,27.977223707009383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_11.mp4,hip thrust,,,,,,,,,,,,,63.698128343069435,106.36543938371085,64.85181235790736,150.2335891048268,0.3674943888921045,3.4167375050778106,0.2287561088229924,14.905763673832045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_12.mp4,hip thrust,,,,,,,,,,,,,95.79397272609515,156.25254185773542,111.18745097326637,179.3603471511648,17.1520023743232,26.92204974017549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_13.mp4,hip thrust,,,,,,,,,,,,,46.132247328868374,176.34846237481727,0.5451412128050319,159.95442658159573,0.3892162980457319,5.046510341433057,0.5415511364718515,23.389858825172723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_14.mp4,hip thrust,,,,,,,,,,,,,94.72826368060089,149.51636896772578,84.44552235686736,179.66969095447845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_15.mp4,hip thrust,,,,,,,,,,,,,1.2549085702673595,179.2849126175772,11.27265529506501,135.38189910860018,0.48572744951356384,120.3501485113664,0.2821131524754394,37.80255814938307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_16.mp4,hip thrust,,,,,,,,,,,,,6.150719957918773,171.1101491527233,1.6094451211651764,179.4510912643065,0.2191830501545569,68.54074686618026,0.21864934084321447,125.09051938217702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_17.mp4,hip thrust,,,,,,,,,,,,,76.74647823821401,137.10323054527564,,,0.25604961851637364,18.22607069753385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_2.MOV,hip thrust,,,,,,,,,,,,,3.955828959910668,179.37537830757583,1.1543302556745194,179.37932135936745,0.2795294815333003,170.67904176378096,0.2680769103663055,22.556921529590017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_3.MOV,hip thrust,,,,,,,,,,,,,,,59.65724635472537,158.18801399177016,,,0.20948990906545634,86.75455273015444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_4.MOV,hip thrust,,,,,,,,,,,,,,,16.542746609945098,176.42666405348285,,,0.2093564034464484,49.81329734832949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_5.mp4,hip thrust,,,,,,,,,,,,,24.465783594948707,179.52412979444435,23.860482238737834,178.06031992151324,0.18971445552418198,113.91246687751068,0.33733564328143967,131.3143166809767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_6.mp4,hip thrust,,,,,,,,,,,,,70.35811101245315,154.65129421290337,64.16855988412185,179.06242367185422,0.2046924054769587,40.09793880653629,0.24731174537876882,59.612076187372594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_7.mp4,hip thrust,,,,,,,,,,,,,34.68714678600857,179.4447856117673,56.82392081365315,162.20440386428373,0.9056670459345301,15.503601178227447,0.21178936670946252,13.144420402216703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_8.mp4,hip thrust,,,,,,,,,,,,,2.4393664461306463,155.34629057608132,50.44870977652559,178.41455214832553,0.18449571098490486,9.211231271634677,0.3440224463165966,13.892253025463791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hip thrust_9.mp4,hip thrust,,,,,,,,,,,,,65.02189602077172,173.52929026873534,69.92711765298102,179.48394964351223,0.2017891954725076,32.57948249244442,0.21447593593847233,18.14492079854599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_1.mp4,bench press,3.4188406688332664,179.54484121199184,32.90999017283988,173.33435847663708,,,,,21.246547523111722,178.14813293788032,18.441010168938522,161.77441794202812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_10.mp4,bench press,,,53.924151967005486,162.28051106754697,,,,,,,2.2613020062708844,108.29317697221974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_11.mp4,bench press,84.45273041537497,165.233725123394,46.171817066085666,161.56653420558476,,,,,12.23567932094375,169.71249139016163,0.2586711723685727,177.57403473130856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_12.mp4,bench press,63.889462024526736,167.73087358302936,3.6711308240875304,176.8910945539772,,,,,14.268412804391428,152.97559102040205,2.428258472614816,164.31565482257463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_13.mp4,bench press,30.386801195466028,177.8679878541354,22.8032303586369,179.0662459922111,,,,,9.71050604597388,176.84262174999944,1.3110675729448416,174.36102896913704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_14.mp4,bench press,0.4180443969052373,175.13321459959798,1.619040644648492,177.70449342792634,,,,,26.678837565318393,157.0186441219167,15.70674001847141,170.7631773208164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_15.mp4,bench press,122.96424163830297,167.84872084376565,1.9492746035149686,179.35894702963031,,,,,5.400805280485189,12.386826301421843,3.4479767831552732,86.54899868710294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_16.mp4,bench press,29.30862335953848,178.98234843937968,22.59641969784235,172.548849826051,,,,,1.6895786503487624,123.85095420796826,1.7623096266995124,75.80261251907542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_17.mp4,bench press,45.57891607821378,178.39464016367492,127.62285784134528,174.8269021965553,,,,,1.5425259821153194,123.35908038757321,34.799915933030384,55.873705732272214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_18.mp4,bench press,18.014441201443386,166.19709634269756,0.7271860392922083,179.45299071203556,,,,,2.797668677146574,132.81441219355182,0.6543737936662021,159.93990195705766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_19.mp4,bench press,42.51217271300067,166.75924186458732,3.2833659941690763,179.39703702557,,,,,13.270991265102326,132.52213305804244,3.161926361078995,175.02993145438228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_2.mp4,bench press,0.7296841114526366,178.29923830560932,,,,,,,45.11298395117735,176.8782343821584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_20.mp4,bench press,6.826649295944283,174.109339373143,25.44635644221007,172.47070651123505,,,,,24.436299231051716,179.4900965478191,14.182424501974399,148.44946609909093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_21.mp4,bench press,0.36326315678999255,179.10052605062074,68.2227518608222,164.9898335932875,,,,,64.78166448304404,179.12594053394488,24.513770697913188,125.65989238002936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_22.mp4,bench press,29.074404052440237,161.65344356099067,49.00021520120104,148.22526371619136,,,,,64.9694047862889,178.865554737587,23.465212948112118,123.68517520284634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_23.mp4,bench press,11.805516210745594,178.08584540407603,0.9830478816820043,179.30166555797877,,,,,15.462234064901585,123.56171368965204,15.237153948295706,153.21680702545314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_24.mp4,bench press,34.123544060257764,162.07918373693565,21.64927317770459,167.21243625126036,,,,,15.669983111531202,139.06076108948724,41.890629286793924,178.78773030072796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_25.mp4,bench press,1.5062648312025406,162.03838529684515,0.3679135269780885,176.7815461550585,,,,,5.06341521535235,128.78152297551318,19.65442434854397,174.866184303112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_26.mp4,bench press,0.4197914732925,179.7080289956407,58.12343244715966,178.28818267087166,,,,,11.689709472203099,179.6496209316148,20.126821730734996,137.86616533662828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
